Edad,Genero,Altura,Peso
40,Mujer,158,56
40,Mujer,158,64
40,Mujer,159,56
40,Mujer,167,55
40,Mujer,168,69
40,Mujer,172,62
40,Hombre,183,120
40,Mujer,154,81
40,Mujer,163,73
40,Mujer,166,73
40,Mujer,170,69
40,Hombre,157,54
40,Hombre,180,106
40,Mujer,145,52
40,Mujer,156,72
40,Mujer,160,50
40,Mujer,160,57
40,Mujer,165,69
40,Hombre,168,80
40,Hombre,171,68
40,Hombre,175,75
40,Hombre,176,67
40,Hombre,176,110
40,Hombre,178,90
40,Hombre,180,80
40,Hombre,184,84
40,Mujer,120,80
40,Mujer,144,75
40,Mujer,158,59
40,Mujer,158,79
40,Mujer,160,55
40,Mujer,163,59
40,Hombre,170,68
40,Hombre,170,99
40,Mujer,159,65
40,Mujer,165,64
40,Hombre,170,55
40,Hombre,171,73
40,Hombre,173,69
40,Hombre,173,72
40,Hombre,182,74
40,Mujer,154,71
40,Mujer,160,64
40,Mujer,160,64
40,Mujer,162,64
40,Mujer,162,67
40,Mujer,162,76
40,Mujer,165,65
40,Mujer,165,79
40,Hombre,165,65
40,Hombre,168,68
40,Hombre,169,65
40,Mujer,152,40
40,Mujer,158,92
40,Mujer,160,61
40,Mujer,163,74
40,Mujer,174,115
40,Hombre,163,80
40,Hombre,165,78
40,Hombre,165,85
40,Hombre,175,75
40,Hombre,181,90
40,Hombre,182,60
40,Mujer,151,58
40,Mujer,153,57
40,Mujer,158,54
40,Mujer,160,65
40,Mujer,162,65
40,Mujer,169,70
40,Hombre,164,62
40,Hombre,170,55
40,Hombre,170,75
40,Hombre,170,110
40,Mujer,156,78
40,Mujer,158,68
40,Mujer,159,63
40,Mujer,167,93
40,Mujer,154,64
40,Mujer,155,61
40,Mujer,156,65
40,Mujer,157,84
40,Mujer,158,64
40,Mujer,158,64
40,Mujer,164,65
40,Mujer,164,66.4
40,Mujer,165,60
40,Mujer,171,67
40,Hombre,168,75
40,Hombre,175,74
40,Mujer,156,64
40,Mujer,157,60
40,Mujer,159,79
40,Mujer,160,67
40,Mujer,161,59
40,Mujer,162,75
40,Hombre,165,89
40,Hombre,168,66
40,Hombre,169,75
40,Hombre,180,106
40,Mujer,155,56
40,Mujer,155,68
40,Mujer,157,63
40,Mujer,160,60
40,Mujer,164,67
40,Mujer,165,88
40,Mujer,175,70
40,Hombre,176,76
40,Mujer,156,76
40,Mujer,159,78
40,Mujer,162,59
40,Mujer,162,92
40,Mujer,169,79
40,Hombre,162,58
40,Hombre,164,73
40,Hombre,168,68
40,Hombre,170,60
40,Hombre,170,75
40,Mujer,151,71
40,Mujer,161,63
40,Mujer,161,69
40,Mujer,163,48
40,Mujer,170,88
40,Hombre,172,70
40,Hombre,175,89
40,Hombre,182,100
40,Mujer,151,50
40,Mujer,157,40
40,Mujer,164,58
40,Mujer,165,82
40,Mujer,170,73
40,Mujer,170,85
40,Mujer,171,76
40,Hombre,159,60
40,Hombre,160,61
40,Hombre,170,75
40,Hombre,178,70
40,Hombre,178,87
40,Hombre,180,76
40,Hombre,182,75
40,Mujer,165,54
40,Mujer,170,65
40,Mujer,170,70
40,Hombre,168,65
40,Hombre,175,76
40,Mujer,157,68
40,Mujer,159,56
40,Mujer,162,73
40,Mujer,165,62
40,Mujer,165,65
40,Mujer,165,68
40,Mujer,165,109
40,Mujer,168,55
40,Hombre,167,75
40,Hombre,168,75
40,Hombre,172,68
40,Hombre,185,88
40,Mujer,147,50
40,Mujer,158,72
40,Mujer,164,70
40,Mujer,170,99
40,Hombre,176,91
40,Mujer,159,61
40,Mujer,160,60
40,Mujer,160,72
40,Mujer,164,72
40,Mujer,166,93
40,Mujer,169,76
40,Mujer,171,84
40,Mujer,180,79
40,Hombre,159,56
40,Hombre,167,65
40,Hombre,168,64
40,Hombre,174,110
40,Hombre,175,65
40,Hombre,175,72
40,Mujer,160,60
40,Mujer,160,70
40,Mujer,162,55
40,Mujer,164,70
40,Mujer,165,60
40,Mujer,165,69
40,Hombre,160,69
40,Hombre,169,85
40,Hombre,173,77
40,Mujer,155,55
40,Mujer,155,75
40,Mujer,156,80
40,Mujer,161,58
40,Mujer,165,98
40,Mujer,172,59
40,Hombre,164,72
40,Hombre,167,100
40,Hombre,168,58
40,Hombre,180,74
40,Mujer,167,65
40,Mujer,175,85
40,Hombre,171,70
40,Hombre,172,76
40,Hombre,177,81
40,Mujer,152,52
40,Mujer,155,79
40,Mujer,166,77
40,Hombre,168,84
40,Hombre,170,54
40,Hombre,172,76
40,Mujer,152,41
40,Mujer,152,84
40,Mujer,158,58
40,Mujer,161,63
40,Mujer,162,60
40,Mujer,162,85
40,Mujer,164,62
40,Mujer,169,68
40,Hombre,170,74
40,Mujer,151,50
40,Mujer,160,87
40,Mujer,161,46
40,Mujer,162,70
40,Mujer,165,80
40,Hombre,174,68
40,Hombre,178,63
40,Mujer,147,53
40,Mujer,158,61
40,Mujer,160,65
40,Mujer,166,75
40,Mujer,170,70
40,Hombre,175,103
40,Hombre,176,72
40,Hombre,176,97
40,Hombre,180,76
40,Mujer,158,79
40,Mujer,161,53
40,Mujer,161,96
40,Mujer,164,78
40,Mujer,170,76
40,Hombre,162,64
40,Hombre,164,75
40,Hombre,172,99
40,Hombre,173,80
40,Hombre,178,78
40,Mujer,156,58
40,Mujer,156,69
40,Mujer,159,91
40,Mujer,159,96
40,Mujer,160,62
40,Hombre,165,54
40,Mujer,142,57
40,Mujer,152,41
40,Mujer,161,82
40,Mujer,162,56
40,Hombre,167,65
40,Hombre,170,113
40,Hombre,173,75
40,Mujer,157,63
40,Mujer,158,46
40,Mujer,168,58
40,Mujer,170,78
40,Mujer,175,95
40,Hombre,170,70
40,Hombre,171,70
40,Hombre,172,65
40,Hombre,173,66
40,Hombre,179,80
40,Mujer,146,50
40,Mujer,157,63
40,Mujer,167,65
40,Mujer,168,68
40,Hombre,166,66
40,Hombre,171,69
40,Mujer,146,79
40,Mujer,151,61
40,Mujer,155,56
40,Mujer,156,54
40,Mujer,157,84
40,Mujer,161,122
40,Mujer,163,75
40,Mujer,163,86
40,Mujer,164,58
40,Mujer,164,65
40,Mujer,165,73
40,Mujer,165,103
40,Hombre,160,77
40,Hombre,167,94
40,Hombre,172,62
40,Hombre,172,84
40,Hombre,175,65
40,Hombre,180,77
40,Mujer,156,65
40,Hombre,160,62
40,Hombre,171,68
40,Hombre,171,97
40,Hombre,175,72
40,Mujer,156,64
40,Mujer,157,68
40,Mujer,158,63
40,Mujer,158,64
40,Hombre,170,71
40,Hombre,173,74
40,Hombre,178,80
40,Hombre,186,100
40,Mujer,157,61
40,Mujer,163,51
40,Mujer,175,69
40,Hombre,155,64.3
40,Hombre,174,72
40,Mujer,137,63
40,Mujer,156,52
40,Mujer,158,74
40,Mujer,159,61
40,Mujer,163,63
40,Mujer,164,71
40,Mujer,168,60
40,Mujer,168,76
40,Mujer,169,68
40,Hombre,172,79
40,Mujer,146,55
40,Mujer,163,63
40,Mujer,164,67
40,Hombre,168,94
40,Hombre,175,74
40,Mujer,151,68
40,Mujer,157,57
40,Mujer,160,60
40,Mujer,163,69
40,Mujer,163,78
40,Mujer,174,65
40,Hombre,160,60
40,Hombre,160,69
40,Hombre,165,71
40,Hombre,173,69
40,Hombre,176,70
40,Hombre,186,123
40,Mujer,133,70
40,Mujer,155,59
40,Mujer,160,79
40,Mujer,160,82
40,Mujer,162,50
40,Mujer,165,68
40,Mujer,168,82
40,Hombre,168,65
40,Hombre,176,92
40,Hombre,179,77
40,Mujer,150,80
40,Mujer,160,66
40,Mujer,162,72
40,Mujer,162,79
40,Mujer,163,58
40,Mujer,165,62
40,Mujer,168,61
40,Mujer,173,70
40,Hombre,168,59
40,Mujer,158,74
40,Mujer,158,93
40,Mujer,160,81
40,Mujer,161,67
40,Mujer,162,59
40,Mujer,163,84
40,Mujer,165,52
40,Mujer,165,65
40,Mujer,167,69
40,Mujer,168,56
40,Mujer,173,64
40,Hombre,171,87
40,Hombre,174,75
40,Hombre,174,96
40,Hombre,175,81
40,Hombre,180,82
40,Mujer,157,58
40,Mujer,159,159
40,Mujer,164,60
40,Mujer,170,65
40,Mujer,173,72
40,Hombre,170,70
40,Hombre,175,100
40,Mujer,156,75
40,Mujer,163,66
40,Mujer,166,65
40,Mujer,168,89
40,Hombre,178,74
40,Mujer,159,75
40,Mujer,160,74
40,Mujer,161,71
40,Mujer,163,59
40,Mujer,167,67
40,Mujer,167,75
40,Mujer,170,68
40,Hombre,170,85
40,Hombre,171,59
40,Hombre,175,73
40,Hombre,176,66
40,Mujer,155,54
40,Mujer,155,70
40,Mujer,161,87
40,Mujer,162,52
40,Mujer,164,62
40,Mujer,164,94.5
40,Mujer,165,85
40,Hombre,160,61
40,Hombre,164,67
40,Hombre,169,78
40,Hombre,175,70
40,Mujer,154,50
40,Mujer,155,60
40,Mujer,155,68
40,Mujer,156,55
40,Mujer,156,75
40,Mujer,160,72
40,Mujer,164,83
40,Mujer,168,89
40,Hombre,167,68
40,Hombre,168,61
40,Hombre,178,89
40,Hombre,180,98
40,Hombre,180,107
40,Mujer,156,45
40,Mujer,165,81
40,Mujer,166,66
40,Mujer,167,80
40,Mujer,169,70
40,Mujer,170,65
40,Mujer,172,81
40,Mujer,175,65
40,Hombre,165,69
40,Hombre,166,73
40,Hombre,169,68
40,Hombre,174,68
40,Hombre,174,73
40,Mujer,159,84
40,Mujer,159,96
40,Mujer,162,70
40,Mujer,165,57
40,Mujer,165,65
40,Hombre,163,80
40,Hombre,165,67
40,Hombre,181,90
40,Mujer,153,60
40,Mujer,154,56
40,Mujer,155,74
40,Mujer,158,63
40,Mujer,160,68
40,Mujer,160,69
40,Mujer,164,83
40,Mujer,165,65
40,Mujer,167,62
40,Mujer,172,72
40,Hombre,169,67
40,Hombre,180,76
40,Hombre,183,76
40,Mujer,145,41
40,Mujer,149,47
40,Mujer,158,58
40,Mujer,159,104
40,Mujer,161,87
40,Mujer,162,70
40,Hombre,165,60
40,Hombre,178,98
40,Mujer,154,44
40,Mujer,156,65
40,Mujer,159,89
40,Mujer,160,59
40,Mujer,163,68
40,Mujer,166,69
40,Mujer,168,59
40,Hombre,170,68
40,Hombre,170,72
40,Mujer,120,80
40,Mujer,153,43
40,Mujer,158,67
40,Mujer,162,116
40,Mujer,168,70
40,Mujer,176,63
40,Hombre,172,61
40,Hombre,173,74
40,Hombre,176,70
40,Hombre,180,75
40,Hombre,183,92
40,Mujer,155,60
40,Mujer,159,58
40,Mujer,160,73
40,Mujer,160,80
40,Mujer,166,75
40,Mujer,175,57
40,Hombre,166,61
40,Hombre,168,90
40,Mujer,159,58
40,Mujer,160,60
40,Mujer,163,54
40,Mujer,163,65
40,Mujer,167,75
40,Mujer,168,66
40,Mujer,169,64
40,Mujer,170,72
40,Mujer,174,82
40,Hombre,160,65
40,Hombre,164,60
40,Hombre,164,75
40,Hombre,175,72
40,Hombre,180,88
40,Mujer,152,90
40,Mujer,162,54
40,Mujer,162,70
40,Hombre,170,81
40,Hombre,173,69
40,Hombre,176,82
40,Hombre,176,90
40,Mujer,156,58
40,Mujer,162,62
40,Mujer,163,75
40,Mujer,174,79
40,Hombre,155,65
40,Hombre,159,63
40,Hombre,163,62
40,Hombre,167,79
40,Hombre,168,75
40,Hombre,187,125
40,Mujer,156,76
40,Mujer,158,59
40,Mujer,165,55
40,Mujer,165,69
40,Mujer,165,69
40,Mujer,168,63
40,Hombre,169,110
40,Hombre,178,76
40,Mujer,153,60
40,Mujer,156,64
40,Mujer,157,57
40,Mujer,160,63
40,Mujer,161,80
40,Mujer,165,65
40,Mujer,156,41
40,Mujer,163,63
40,Mujer,163,84
40,Mujer,164,72
40,Hombre,163,69
40,Hombre,164,78
40,Hombre,173,69
40,Mujer,156,56
40,Mujer,157,62
40,Mujer,160,82
40,Mujer,161,74
40,Mujer,165,59
40,Mujer,170,75
40,Hombre,158,53
40,Hombre,169,70
40,Hombre,181,76
40,Mujer,155,68
40,Mujer,159,69
40,Mujer,164,84
40,Mujer,164,88
40,Mujer,167,62
40,Hombre,160,60
40,Hombre,167,60
40,Hombre,170,74
40,Hombre,171,76
40,Hombre,175,110
40,Mujer,155,65
40,Mujer,156,62
40,Mujer,159,60
40,Mujer,160,60
40,Mujer,165,76
40,Mujer,167,75
40,Mujer,168,64
40,Mujer,178,75
40,Hombre,165,70
40,Hombre,165,74
40,Hombre,170,70
40,Hombre,175,67
40,Mujer,108,70
40,Mujer,152,103
40,Mujer,156,59
40,Mujer,156,74
40,Mujer,159,50
40,Mujer,162,59
40,Mujer,163,59
40,Mujer,165,65
40,Mujer,165,66
40,Mujer,165,74
40,Mujer,175,75
40,Mujer,154,58
40,Mujer,160,87
40,Mujer,167,73
40,Hombre,160,60
40,Hombre,160,60
40,Hombre,160,66
40,Hombre,165,75
40,Hombre,172,69
40,Hombre,173,70
40,Hombre,174,70
40,Hombre,175,75
40,Hombre,179,79
40,Mujer,152,61
40,Mujer,155,58
40,Mujer,155,58
40,Mujer,156,61
40,Mujer,160,58
40,Mujer,160,59
40,Mujer,166,72
40,Mujer,167,58
40,Mujer,168,70
40,Mujer,172,74
40,Mujer,179,82
40,Hombre,163,58
40,Hombre,174,68
40,Hombre,176,117
40,Hombre,178,79
40,Hombre,180,90
40,Mujer,152,56
40,Mujer,158,61
40,Mujer,159,60
40,Mujer,165,62
40,Mujer,165,63
40,Mujer,166,51
40,Mujer,176,82
40,Hombre,173,88
40,Hombre,179,91
40,Mujer,155,79
40,Mujer,158,68
40,Mujer,158,81
40,Mujer,160,63
40,Mujer,160,99
40,Mujer,162,66
40,Hombre,164,65
40,Hombre,165,71
40,Hombre,168,74
40,Hombre,170,86
40,Hombre,171,88
40,Hombre,180,84
40,Mujer,152,57
40,Mujer,154,73
40,Mujer,159,60
40,Mujer,160,73
40,Mujer,164,70
40,Mujer,165,54
40,Hombre,167,76
40,Hombre,175,82
40,Mujer,146,47
40,Mujer,155,50
40,Mujer,155,60
40,Mujer,158,67
40,Mujer,162,62
40,Mujer,165,69
40,Mujer,165,74
40,Mujer,167,59
40,Mujer,170,60
40,Mujer,171,52
40,Hombre,173,60
40,Mujer,151,43
40,Mujer,157,66
40,Mujer,160,65
40,Mujer,162,53
40,Mujer,165,69
40,Mujer,166,50
40,Mujer,166,72
40,Mujer,170,72
40,Mujer,170,76
40,Mujer,170,140
40,Mujer,185,75
40,Hombre,165,68
40,Mujer,153,60
40,Mujer,157,81
40,Mujer,159,58
40,Mujer,160,60
40,Mujer,160,71
40,Mujer,161,81
40,Mujer,163,96
40,Mujer,172,80
40,Mujer,175,71
40,Hombre,170,74
40,Hombre,172,60
40,Hombre,175,88
40,Hombre,177,114
40,Mujer,156,56
40,Mujer,158,69
40,Mujer,159,70
40,Mujer,164,63
40,Mujer,165,58
40,Mujer,167,70
40,Mujer,168,90
40,Mujer,170,91
40,Hombre,155,66
40,Hombre,170,65
40,Hombre,172,64
40,Mujer,150,58
40,Mujer,155,59
40,Mujer,158,78
40,Mujer,159,43
40,Mujer,163,58
40,Mujer,164,54
40,Hombre,162,63
40,Hombre,169,78
40,Hombre,170,80
40,Hombre,173,72
40,Hombre,176,96
40,Mujer,154,67
40,Mujer,161,105
40,Mujer,163,75
40,Hombre,168,72
40,Hombre,170,68
40,Hombre,175,82
40,Hombre,175,85
40,Mujer,163,105
40,Mujer,164,62
40,Mujer,167,60
40,Mujer,171,71
40,Hombre,120,80
40,Hombre,165,60
40,Hombre,167,49
40,Hombre,173,54
40,Hombre,173,59
40,Hombre,185,70
40,Mujer,159,61
40,Mujer,160,64
40,Mujer,163,58
40,Mujer,163,84
40,Hombre,151,58
40,Hombre,167,91
40,Hombre,167,93
40,Hombre,167,105
40,Hombre,168,76
40,Hombre,174,76
40,Hombre,181,117
40,Mujer,156,59
40,Mujer,156,68
40,Mujer,158,73
40,Mujer,167,61
40,Mujer,168,80
40,Hombre,169,67
40,Hombre,169,68
40,Hombre,175,77
40,Mujer,151,53
40,Mujer,152,46
40,Mujer,157,85
40,Mujer,165,62
40,Mujer,169,87
40,Mujer,170,80
40,Hombre,168,72
40,Hombre,169,81
40,Mujer,158,68
40,Mujer,160,60
40,Mujer,160,72
40,Hombre,169,60
40,Hombre,171,87
40,Hombre,173,74
40,Hombre,179,85
40,Mujer,156,56
40,Mujer,158,55
40,Mujer,164,70
40,Mujer,164,120
40,Hombre,160,58
40,Hombre,162,74
40,Hombre,170,65
40,Hombre,170,70
40,Hombre,170,78
40,Hombre,174,74
40,Mujer,148,71
40,Mujer,156,55
40,Mujer,161,49
40,Mujer,165,64
40,Mujer,167,67
40,Mujer,167,79
40,Hombre,164,77
40,Hombre,168,59
40,Hombre,168,64
40,Hombre,169,55
40,Hombre,178,85
40,Hombre,183,60
40,Mujer,151,58
40,Mujer,158,58
40,Mujer,158,60
40,Mujer,159,55
40,Mujer,159,84
40,Mujer,160,66
40,Mujer,170,72
40,Mujer,170,75
40,Hombre,169,68
40,Hombre,173,64
40,Hombre,174,69
40,Mujer,157,61
40,Mujer,158,54
40,Mujer,158,65
40,Mujer,161,62
40,Mujer,165,67
40,Mujer,165,85
40,Mujer,166,67
40,Mujer,169,78
40,Mujer,170,81
40,Hombre,166,86
40,Hombre,174,87
40,Hombre,186,116
40,Hombre,189,69
40,Mujer,150,83
40,Mujer,157,54
40,Mujer,162,90
40,Mujer,162,102
40,Mujer,166,109
40,Mujer,172,75
40,Hombre,165,65
40,Hombre,169,79
40,Hombre,170,68
40,Hombre,176,89
40,Mujer,155,60
40,Mujer,158,61
40,Mujer,160,58
40,Mujer,164,57
40,Mujer,165,85
40,Mujer,174,96
40,Hombre,172,56
40,Hombre,174,106
40,Mujer,156,64
40,Mujer,161,92
40,Mujer,162,52
40,Mujer,164,56
40,Mujer,164,80
40,Mujer,165,66
40,Hombre,156,52
40,Hombre,167,87
40,Hombre,170,75
40,Hombre,178,89
40,Mujer,158,58
40,Hombre,165,86
40,Hombre,168,59
40,Hombre,168,71
40,Hombre,173,71
40,Hombre,173,96
40,Hombre,175,102
40,Hombre,179,69
40,Hombre,181,90
40,Mujer,150,51
40,Mujer,157,55
40,Mujer,162,78
40,Mujer,168,78
40,Hombre,164,70
40,Hombre,166,90
40,Hombre,168,73
40,Mujer,162,82
40,Mujer,163,91
40,Mujer,165,69
40,Mujer,167,82
40,Hombre,164,76
40,Hombre,165,75
40,Hombre,168,77
40,Hombre,174,82
40,Hombre,178,90
40,Hombre,179,91
40,Mujer,156,52
40,Mujer,157,80
40,Mujer,158,80
40,Mujer,160,61
40,Mujer,160,62
40,Mujer,164,61
40,Mujer,165,81
40,Mujer,168,75
40,Hombre,163,90
40,Hombre,165,90
40,Hombre,168,72
40,Mujer,160,75
40,Mujer,162,53
40,Mujer,162,68
40,Mujer,162,79
40,Mujer,163,55
40,Mujer,165,75
40,Mujer,185,80
40,Hombre,165,70
40,Hombre,170,103
40,Mujer,158,72
40,Mujer,160,65
40,Mujer,160,99
40,Mujer,162,47
40,Mujer,162,67
40,Mujer,162,92
40,Mujer,165,65
40,Mujer,165,82
40,Mujer,166,81
40,Mujer,166,105
40,Hombre,168,68
40,Hombre,171,64
40,Hombre,178,77
40,Mujer,158,62
40,Mujer,161,60
40,Mujer,164,69
40,Mujer,167,106
40,Mujer,172,93
40,Hombre,165,54
40,Hombre,166,65
40,Hombre,174,144
40,Hombre,177,103
40,Mujer,156,67
40,Mujer,162,59
40,Mujer,167,61
40,Mujer,167,74
40,Mujer,168,75
40,Mujer,173,53
40,Hombre,178,75
40,Mujer,153,50
40,Mujer,157,51
40,Mujer,157,60
40,Mujer,165,70
40,Mujer,167,71
40,Hombre,157,55
40,Hombre,164,62
40,Hombre,168,63
40,Hombre,170,64
40,Hombre,181,119
40,Hombre,185,94
40,Mujer,164,56
40,Mujer,164,67
40,Mujer,168,70
40,Mujer,157,55
40,Mujer,160,73
40,Mujer,164,74
40,Mujer,165,57
40,Mujer,165,68
40,Mujer,165,77
40,Hombre,174,72
40,Mujer,167,84
40,Hombre,176,71
40,Hombre,180,80
40,Hombre,180,90
40,Hombre,185,90
40,Mujer,150,46
40,Mujer,155,62
40,Mujer,155,65
40,Mujer,158,72
40,Mujer,170,80
40,Hombre,166,78
40,Hombre,173,104
40,Mujer,150,54
40,Mujer,162,84
40,Mujer,167,67
40,Hombre,165,65
40,Hombre,170,56
40,Hombre,175,75
40,Hombre,182,89
40,Hombre,185,50
40,Mujer,157,65
40,Mujer,158,52
40,Mujer,158,71
40,Mujer,158,82
40,Mujer,160,55
40,Mujer,163,65
40,Mujer,165,65
40,Hombre,160,65
40,Hombre,163,90
40,Hombre,170,87
40,Hombre,175,80
40,Hombre,186,105
40,Mujer,156,59
40,Mujer,160,68
40,Mujer,164,58
40,Mujer,164,73
40,Mujer,165,65
40,Mujer,167,62
40,Mujer,167,99
40,Mujer,168,79
40,Mujer,170,66
40,Mujer,168,80
40,Mujer,170,80
40,Hombre,160,70
40,Hombre,164,65
40,Hombre,165,69
40,Mujer,160,74
40,Mujer,171,69
40,Hombre,169,62
40,Hombre,172,75
40,Hombre,173,79
40,Hombre,183,91
40,Mujer,162,64
40,Mujer,162,65
40,Mujer,163,71
40,Mujer,167,59
40,Mujer,168,65
40,Mujer,169,66
40,Mujer,173,69
40,Hombre,165,58
40,Hombre,170,72
40,Mujer,156,54
40,Mujer,168,52
40,Mujer,169,74
40,Mujer,170,60
40,Hombre,169,79
40,Hombre,171,65
40,Hombre,173,88
40,Hombre,174,60
40,Hombre,177,90
40,Mujer,159,56
40,Mujer,165,67
40,Hombre,168,68
40,Mujer,158,71
40,Mujer,160,60
40,Mujer,167,62
40,Mujer,167,67
40,Mujer,168,67
40,Hombre,170,67
40,Hombre,170,70
40,Hombre,173,107
40,Hombre,182,79
40,Mujer,159,41
40,Mujer,160,60
40,Mujer,182,70
40,Hombre,168,82
40,Hombre,172,67
40,Mujer,153,43
40,Mujer,162,64
40,Mujer,162,70
40,Mujer,163,70
40,Hombre,175,70
40,Mujer,151,70.5
40,Mujer,153,49
40,Mujer,158,66
40,Mujer,160,76
40,Mujer,161,60
40,Mujer,165,65
40,Mujer,165,90
40,Hombre,170,84
40,Mujer,155,52
40,Mujer,156,53
40,Mujer,156,54
40,Mujer,159,99
40,Mujer,161,69
40,Hombre,167,85
40,Hombre,177,75
40,Hombre,177,98
40,Hombre,178,80
40,Hombre,178,120
40,Hombre,179,83
40,Mujer,150,43
40,Mujer,161,54
40,Mujer,165,75
40,Mujer,170,58
40,Mujer,185,85
40,Hombre,158,62
40,Hombre,159,52
40,Mujer,152,62
40,Mujer,160,63
40,Mujer,162,62
40,Mujer,165,60
40,Mujer,178,96
40,Hombre,161,56
40,Hombre,170,68
40,Hombre,175,71
40,Mujer,155,62
40,Mujer,156,55
40,Mujer,165,65
40,Mujer,170,78
40,Mujer,172,135
40,Hombre,171,73
40,Hombre,173,70
40,Hombre,174,65
40,Hombre,182,86
40,Mujer,148,42
40,Mujer,164,56
40,Mujer,165,65
40,Hombre,162,69
40,Hombre,163,65
40,Hombre,168,69
40,Hombre,178,82
40,Mujer,151,48
40,Mujer,154,63
40,Mujer,165,74
40,Mujer,165,75
40,Mujer,166,86
40,Mujer,168,60
40,Mujer,168,63
40,Mujer,172,72
40,Hombre,170,100
40,Mujer,152,50
40,Mujer,160,43
40,Mujer,164,58
40,Mujer,165,65
40,Mujer,172,75
40,Hombre,70,72
40,Hombre,160,58
40,Hombre,165,65
40,Hombre,174,83
40,Hombre,180,101
40,Mujer,156,44
40,Mujer,163,86
40,Mujer,164,86
40,Mujer,168,72
40,Hombre,180,85
40,Mujer,156,72
40,Hombre,165,69
40,Hombre,170,84
40,Hombre,175,71
40,Mujer,151,49
40,Mujer,152,70
40,Mujer,152,79
40,Mujer,155,52
40,Mujer,157,77
40,Mujer,159,58
40,Mujer,160,75
40,Mujer,162,66
40,Mujer,164,79
40,Mujer,165,74
40,Mujer,165,74
40,Mujer,168,67
40,Hombre,128,28
40,Hombre,158,65
40,Hombre,161,79
40,Hombre,166,58
40,Hombre,168,70
40,Hombre,168,80
40,Hombre,172,70
40,Hombre,174,75
40,Mujer,158,62
40,Mujer,158,66
40,Mujer,162,69
40,Mujer,164,58
40,Mujer,164,130
40,Mujer,169,59
40,Hombre,163,69
40,Hombre,168,71
40,Hombre,178,83
40,Hombre,180,78
40,Mujer,155,62
40,Mujer,165,80
40,Hombre,162,68
40,Hombre,170,75
40,Hombre,177,85
40,Hombre,180,91
40,Mujer,160,50
40,Mujer,164,76
40,Mujer,165,59
40,Mujer,166,60
40,Mujer,168,58
40,Hombre,163,73
40,Hombre,164,72
40,Hombre,168,69
40,Hombre,170,64
40,Mujer,155,66
40,Mujer,156,53
40,Mujer,161,70
40,Mujer,163,95
40,Mujer,164,83
40,Mujer,165,63
40,Mujer,167,71
40,Hombre,165,84
40,Hombre,178,71
40,Mujer,150,61
40,Mujer,156,65
40,Mujer,160,63
40,Mujer,160,80
40,Mujer,165,89
40,Mujer,175,65
40,Mujer,152,39
40,Mujer,159,69
40,Mujer,162,63
40,Mujer,163,66
40,Mujer,164,60
40,Mujer,165,65
40,Mujer,168,69
40,Mujer,168,120
40,Mujer,171,68
40,Hombre,156,50
40,Hombre,167,77
40,Hombre,171,79
40,Hombre,174,97
40,Hombre,176,85
40,Hombre,178,78
40,Mujer,152,61
40,Mujer,154,82
40,Mujer,162,58
40,Mujer,162,131
40,Mujer,164,70
40,Mujer,165,61
40,Mujer,165,85
40,Mujer,167,62
40,Hombre,165,78
40,Mujer,151,70
40,Mujer,156,62
40,Mujer,158,53
40,Mujer,158,56
40,Mujer,159,76
40,Mujer,160,62
40,Mujer,169,89
40,Mujer,176,76
40,Hombre,171,86
40,Hombre,178,121
40,Mujer,163,76
40,Mujer,165,60
40,Mujer,165,76
40,Mujer,169,76
40,Hombre,164,72
40,Hombre,167,83
40,Hombre,183,95
40,Hombre,185,96
40,Mujer,152,68
40,Mujer,154,90
40,Mujer,175,95
40,Hombre,167,66
40,Mujer,154,60
40,Mujer,158,60
40,Mujer,162,90
40,Mujer,163,119
40,Hombre,165,60
40,Hombre,167,57
40,Hombre,175,80
40,Mujer,154,75
40,Mujer,158,52
40,Mujer,159,92
40,Mujer,170,60
40,Mujer,170,61
40,Mujer,172,75
40,Mujer,173,86
40,Mujer,175,79
40,Hombre,171,80
40,Hombre,172,90
40,Hombre,173,60
40,Hombre,188,86
40,Mujer,160,60
40,Mujer,164,60
40,Mujer,169,59
40,Mujer,175,100
40,Mujer,152,78
40,Mujer,156,60
40,Mujer,157,62
40,Mujer,159,58
40,Mujer,163,65
40,Mujer,165,73
40,Mujer,166,66
40,Mujer,178,68
40,Hombre,165,60
40,Hombre,167,81
40,Hombre,175,67
40,Mujer,155,60
40,Mujer,160,55
40,Mujer,162,58
40,Mujer,165,56
40,Mujer,165,60
40,Mujer,166,58
40,Hombre,159,58
40,Hombre,167,64
40,Mujer,149,61
40,Mujer,168,92
40,Hombre,100,60
40,Hombre,163,73
40,Hombre,165,70
40,Hombre,176,72
40,Hombre,176,79
40,Hombre,178,152
40,Mujer,153,50
40,Mujer,153,66
40,Mujer,165,55
40,Mujer,166,58
40,Mujer,168,57
40,Mujer,170,62
40,Mujer,174,84
40,Hombre,163,75
40,Hombre,166,71
40,Hombre,167,94
40,Hombre,168,58
40,Mujer,150,97
40,Mujer,156,55
40,Mujer,163,92
40,Mujer,168,68
40,Hombre,167,70
40,Hombre,169,61
40,Hombre,175,72
40,Mujer,150,42
40,Mujer,155,74
40,Mujer,157,110
40,Mujer,161,60
40,Mujer,161,75
40,Mujer,164,62
40,Mujer,164,68
40,Mujer,166,82
40,Hombre,180,80
40,Mujer,153,52
40,Mujer,157,46
40,Mujer,158,69
